Date,Study.Area,Treatment,Patch.ID,Point..,n_ourning Dove,ourning Dove1_dist,ourning Dove2_dist,ourning Dove3_dist,ourning Dove4_dist,ourning Dove5_dist,ourning Dove6_dist,ourning Dove7_dist,ourning Dove8_dist,ourning Dove9_dist,n_Eurasian Collared Dove,Eurasian Collared Dove1_dist,Eurasian Collared Dove2_dist,Eurasian Collared Dove3_dist,Eurasian Collared Dove4_dist,Eurasian Collared Dove5_dist,Eurasian Collared Dove6_dist,Eurasian Collared Dove7_dist,Eurasian Collared Dove8_dist,Eurasian Collared Dove9_dist,Eurasian Collared Dove10_dist,Eurasian Collared Dove11_dist,Eurasian Collared Dove12_dist,Eurasian Collared Dove13_dist,Eurasian Collared Dove14_dist
4/23/2024,Topeka,Urban,T22,22.1,1,127.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/2024,Topeka,Urban,T22,22.2,2,14.1,61.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2024,Garden City,Rural,CN 1,CN 1.3,1,140.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2024,Garden City,Rural,CN 2,CN 2.1,1,88.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2024,Garden City,Rural,CN 3,CN 3.3,1,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2024,Topeka,WMA,PL15,15.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/2024,Topeka,WMA,PL20,20.1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2024,McPherson,Rural,BB5,BB5.1,1,86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2024,Topeka,WMA,PL4,4.1,1,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2024,Topeka,WMA,PL4,4.2,2,84.2,129.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2024,Topeka,WMA,PL6,6.1,2,20.9,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 14,GC 14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20.4,15,32,77.6,36.1,71,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 14,GC 14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 16,GC 16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30.5,88.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 16,GC 16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17.6,20.1,80,100.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 20,GC 20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13.6,33,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 20,GC 20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,36.9,22.6,47.7,42.1,48.7,66.9,39.2,NA,NA,NA,NA,NA,NA,NA
4/3/2024,Garden City,Urban,GC 20,GC 20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,40.5,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 10,GC 10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,130.9,20.7,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 10,GC 10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13.2,19.4,36.6,77.3,21.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 11,GC 11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.1,21.2,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 11,GC 11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13.6,43.4,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 12,GC 11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,28.4,41.9,60.1,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 12,GC 12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,30.9,46.8,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 6,GC 6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,114,124.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 7,GC 7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,16,34.9,17.7,36.8,53.8,54.4,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 7,GC 7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,47.1,34.6,39.7,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 7,GC 7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,45.5,130,95.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 8,GC 8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,104.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,Garden City,Urban,GC 8,GC 8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC5,MC5.1,2,21.2,36.3,NA,NA,NA,NA,NA,NA,NA,3,11.8,43.1,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC6,MC6.1,2,37.6,46.9,NA,NA,NA,NA,NA,NA,NA,1,99.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC6,MC6.2,1,87.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC7,MC7.1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC7,MC7.2,1,54.7,NA,NA,NA,NA,NA,NA,NA,NA,1,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/2024,McPherson,Urban,MC9,MC9.2,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 1,GC 1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50.3,26.5,72.7,83.8,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 1,GC 1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44.4,107.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 2,GC 2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15.1,35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 3,GC 3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 3,GC 3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,47.3,17.1,26.6,20.7,15.5,68.3,28.2,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 4,GC 4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 4,GC 4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 4,GC 4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,84.7,114.1,94.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 5,GC 5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26,80.8,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 5,GC 5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,62.9,90.7,113.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 5,GC 5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,58.5,80.1,112.6,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,Garden City,Urban,GC 6,GC 6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,33,52.9,68.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,McPherson,Urban,MC10,MC10.1,1,87.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,McPherson,Urban,MC10,MC10.2,2,144.2,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/2024,McPherson,Urban,MC13,MC 13.2,1,84.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2024,Topeka,Urban,T19,19.2,1,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2024,Topeka,Urban,T15,15.2,1,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/2024,Garden City,WMA,BR 2,BR 2.2,1,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/10/2024,Topeka,Urban,T2,2.2,1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/10/2024,Topeka,Urban,T3,3.1,2,31.7,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/10/2024,Topeka,Urban,T4,4.1,1,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/11/2024,Topeka,WMA,PL10,10.2,1,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2024,Topeka,Urban,T15,15.1,2,53,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2024,Topeka,Urban,T16,16.1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2024,Topeka,Urban,T5,5.1,2,21.1,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/12/2024,Topeka,Urban,T9,9.2,1,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/15/2024,McPherson,Rural,BB13,BB13.2,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/15/2024,McPherson,Rural,BB8,BB8.1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/2024,Inman,WMA,IN3,IN3.2,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/2024,Topeka,Urban,T11,11.2,3,77.5,44.6,61.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/2024,Topeka,Urban,T12,12.1,1,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/16/2024,Topeka,Urban,T14,14.2,3,21.9,19.8,84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2024,McPherson,Urban,MC15,MC15.2,2,22,149,NA,NA,NA,NA,NA,NA,NA,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/18/2024,McPherson,Urban,MC25,MC25.1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,2,37,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2024,McPherson,Urban,MC23,MC23.1,4,86,91,83,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/19/2024,McPherson,Urban,MC27,MC27.1,5,69,142,136,123,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/22/2024,McPherson,Rural,MC26,MC26.2,2,29,103,NA,NA,NA,NA,NA,NA,NA,2,42,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/24/2024,McPherson,WMA,IN8,IN8.2,1,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/25/2024,McPherson,Rural,BB13,BB13.3,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/26/2024,McPherson,WMA,IN8,IN8.2,1,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/26/2024,McPherson,WMA,IN8,IN8.4,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/29/2024,McPherson,Urban,MC5,MC5.1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/29/2024,McPherson,Urban,MC9,MC9.2,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,Garden City,WMA,BR 1,BR 1.1,1,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,Garden City,WMA,BR 2,BR 2.2,1,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,McPherson,Urban,MC19,MC19.2,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,McPherson,Urban,MC21,MC21.2,1,60,NA,NA,NA,NA,NA,NA,NA,NA,2,18,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,Topeka,Urban,T18,18.2,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/30/2024,Topeka,Urban,T19,19.2,1,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2024,McPherson,Urban,MC2,MC2.1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2024,McPherson,Urban,MC2,MC2.2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2024,McPherson,Urban,MC5,MC5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2024,McPherson,Urban,MC6,MC6.1,1,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/13/2024,McPherson,Urban,MC6,MC6.2,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2024,Garden City,Urban,GC 17,GC 17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,22,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2024,Garden City,Urban,GC 17,GC 17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27,34,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/14/2024,Garden City,Urban,GC 18,GC 18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,19,129,22,39,50,30,32,43,NA,NA,NA,NA,NA,NA
8/14/2024,Garden City,Urban,GC 18,GC 18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,28,39,68,47,49,28,60,NA,NA,NA,NA,NA,NA,NA
8/14/2024,Garden City,WMA,BR 6,BR 6.2,8,10,25,48,30,35,40,104,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 13,GC 13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,108,55,87,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 13,GC 13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,25,38,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 13,GC 13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,36,20,23,31,35,35,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 2,GC 2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 3,GC 3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 3,GC 3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,122,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 5,GC 5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,67.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 5,GC 5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 6,GC 6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,21.1,70.5,22.1,24.5,32,32,42,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 7,GC 7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,15,191,48,53,46,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 9,GC 9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,58.4,119.8,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,Garden City,Urban,GC 9,GC 9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,38.3,57.4,87.2,64.8,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,McPherson,Urban,MC1,MC1.1,2,35,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,McPherson,Urban,MC7,MC7.2,1,44,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/15/2024,McPherson,Urban,MC8,MC8.2,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2024,Topeka,WMA,PL23,23.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/16/2024,Topeka,WMA,PL23,23.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2024,Garden City,Urban,GC 12,GC 12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,27,54,74,76,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2024,Garden City,Urban,GC 16,GC 16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,32,36,43,54,56,76,86,38,102,NA,NA,NA,NA,NA
8/2/2024,Garden City,Urban,GC 16,GC 16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,42,42,70,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2024,Garden City,Urban,GC 8,GC 8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/2/2024,Garden City,Urban,GC 8,GC 8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/2024,McPherson,Rural,MC4,MC4.2,1,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/2024,Topeka,WMA,PL8,8.1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/20/2024,Topeka,WMA,PL8,8.2,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 15,GC 15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,56.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 16,CG 16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,153,167.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 16,GC 16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36.7,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 18,GC 18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,34,34,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 19,GC 19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,30,37,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 19,GC 19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,24,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 19,GC 19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,51,206,95,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 20,GC 20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,53.6,43,72.9,85.3,70.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 20,GC 20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,33.4,49.8,41.6,50,88.2,58.1,61.8,87.4,134.2,90.3,98.9,NA,NA,NA
8/26/2024,Garden City,Urban,GC 21,GC 21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,33.4,101.8,113.6,144.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 22,GC 22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,27,54,76,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/26/2024,Garden City,Urban,GC 22,GC 22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 23,GC 23.1,1,87,NA,NA,NA,NA,NA,NA,NA,NA,5,24.6,110,36,87,113.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 23,GC 23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,49.7,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 23,GC 23.3,1,150,NA,NA,NA,NA,NA,NA,NA,NA,4,22,150,84,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
